"都道府県","自治体名","自治体コード","事業キー","表示事業種別","会計区分","最新決算","経費回収率（%）","使用料単価（円/m³）","汚水処理原価（円/m³）","使用料収入の必要増加率（%・単純計算）","経費回収率区分","改定情報","データ品質","品質注記"
"新潟県","上越市","152226","17-1-000","公共下水道","法適用","R6","101.3722","227.3164","224.2394","0.0","経費回収率100%以上","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"新潟県","小千谷市","152081","17-1-000","公共下水道","法適用","R6","100.0002","160.5629","160.5626","0.0","経費回収率100%以上","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"新潟県","村上市","152129","17-1-000","公共下水道","法適用","R6","97.7026","146.8913","150.3454","2.4","経費回収率90%以上100%未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"新潟県","南魚沼市","152269","17-1-000","公共下水道","法適用","R6","96.1034","189.6197","197.308","4.1","経費回収率90%以上100%未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"新潟県","五泉市","152188","17-1-000","公共下水道","法適用","R6","94.1938","141.2905","149.9998","6.2","経費回収率90%以上100%未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"新潟県","見附市","152111","17-1-000","公共下水道","法適用","R6","92.0486","170.5256","185.256","8.6","経費回収率90%以上100%未満","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"新潟県","長岡市","152021","17-1-000","公共下水道","法適用","R6","90.6915","136.8874","150.9374","10.3","経費回収率90%以上100%未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"新潟県","弥彦村","153427","17-4-000","特定環境保全公共下水道","法適用","R6","88.9696","149.9983","168.595","12.4","経費回収率80%以上90%未満","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"新潟県","出雲崎町","154059","17-4-000","特定環境保全公共下水道","法適用","R6","88.8665","214.948","241.8776","12.5","経費回収率80%以上90%未満","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"新潟県","阿賀野市","152234","17-1-000","公共下水道","法適用","R6","88.5531","133.9117","151.222","12.9","経費回収率80%以上90%未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"新潟県","加茂市","152099","17-1-000","公共下水道","法適用","R6","85.703","168.254","196.3221","16.7","経費回収率80%以上90%未満","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"新潟県","三条市","152048","17-1-000","公共下水道","法適用","R6","84.8029","191.6303","225.9713","17.9","経費回収率80%以上90%未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"新潟県","十日町市","152102","17-1-000","公共下水道","法適用","R6","82.2617","170.9814","207.8505","21.6","経費回収率80%以上90%未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"新潟県","佐渡市","152242","17-1-000","公共下水道","法適用","R6","68.3832","218.0058","318.8004","46.2","経費回収率80%未満・使用料単価150円/m³以上等","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"新潟県","阿賀町","153851","17-1-000","公共下水道","法適用","R6","62.7488","164.9879","262.934","59.4","経費回収率80%未満・使用料単価150円/m³以上等","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"新潟県","燕市","152137","17-1-000","公共下水道","法適用","R6","61.794","99.363","160.7971","61.8","経費回収率80%未満・使用料単価150円/m³未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"新潟県","刈羽村","155047","17-5-000","農業集落排水","法非適用","R6","56.0489","169.5952","302.5845","78.4","経費回収率80%未満・使用料単価150円/m³以上等","比較対象外","ok",""
"新潟県","粟島浦村","155861","17-6-000","漁業集落排水","法非適用","R6","46.9785","244.318","520.0638","112.9","経費回収率80%未満・使用料単価150円/m³以上等","比較対象外","ok",""
"新潟県","田上町","153613","17-4-000","特定環境保全公共下水道","法適用","R6","40.3118","198.4814","492.3661","148.1","経費回収率80%未満・使用料単価150円/m³以上等","比較対象外","ok",""
"新潟県","関川村","155811","17-4-000","特定環境保全公共下水道","法適用","R6","38.5132","186.8793","485.2342","159.7","経費回収率80%未満・使用料単価150円/m³以上等","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
