"都道府県","自治体名","自治体コード","事業キー","表示事業種別","会計区分","最新決算","経費回収率（%）","使用料単価（円/m³）","汚水処理原価（円/m³）","使用料収入の必要増加率（%・単純計算）","経費回収率区分","改定情報","データ品質","品質注記"
"埼玉県","行田市","112062","17-1-000","公共下水道","法適用","R6","73.2244","109.8367","150.0001","36.6","経費回収率80%未満・使用料単価150円/m³未満","施行年月日が変化（1事業）｜公共下水道 R5 2009年4月1日 → R6 2025年3月1日","ok",""
"埼玉県","川島町","113468","17-1-000","公共下水道","法適用","R6","73.1234","98.5207","134.7321","36.8","経費回収率80%未満・使用料単価150円/m³未満","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"埼玉県","久喜市","112321","17-1-000","公共下水道","法適用","R6","72.3482","108.5202","149.997","38.2","経費回収率80%未満・使用料単価150円/m³未満","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"埼玉県","上里町","113859","17-1-000","公共下水道","法適用","R6","71.8848","152.5748","212.249","39.1","経費回収率80%未満・使用料単価150円/m³以上等","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"埼玉県","加須市","112101","17-1-000","公共下水道","法適用","R6","71.3524","107.0278","149.9987","40.1","経費回収率80%未満・使用料単価150円/m³未満","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"埼玉県","松伏町","114651","17-1-000","公共下水道","法適用","R6","70.7373","106.1061","150.0002","41.4","経費回収率80%未満・使用料単価150円/m³未満","施行年月日が変化（1事業）｜公共下水道 R5 2018年8月1日 → R6 2024年12月1日","ok",""
"埼玉県","滑川町","113417","17-1-000","公共下水道","法適用","R6","70.5177","154.8674","219.6148","41.8","経費回収率80%未満・使用料単価150円/m³以上等","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"埼玉県","ときがわ町","113492","18-0-000","特定地域生活排水処理施設","法適用","R6","68.294","193.1042","282.7542","46.4","経費回収率80%未満・使用料単価150円/m³以上等","比較対象外","ok",""
"埼玉県","宮代町","114421","17-1-000","公共下水道","法適用","R6","60.9634","99.0019","162.3958","64.0","経費回収率80%未満・使用料単価150円/m³未満","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"埼玉県","東秩父村","113697","18-0-000","特定地域生活排水処理施設","法適用","R6","57.7435","100.1545","173.4473","73.2","経費回収率80%未満・使用料単価150円/m³未満","比較対象外","ok",""
"埼玉県","幸手市","112402","17-1-000","公共下水道","法適用","R6","54.7461","82.1191","149.9998","82.7","経費回収率80%未満・使用料単価150円/m³未満","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"埼玉県","美里町","113816","17-1-000","公共下水道","法適用","R6","53.4065","212.8009","398.4549","87.2","経費回収率80%未満・使用料単価150円/m³以上等","施行年月日が変化（1事業）｜公共下水道 R5 2022年10月1日 → R6 2024年4月1日","ok",""
"埼玉県","鳩山町","113484","17-5-000","農業集落排水","法適用","R6","46.1417","96.4558","209.0425","116.7","経費回収率80%未満・使用料単価150円/m³未満","比較対象外","ok",""
"埼玉県","越生町","113271","17-5-000","農業集落排水","法適用","R6","42.6422","105.3552","247.0679","134.5","経費回収率80%未満・使用料単価150円/m³未満","比較対象外","ok",""
"埼玉県","神川町","113832","17-1-000","公共下水道","法適用","R6","39.4126","201.7185","511.8119","153.7","経費回収率80%未満・使用料単価150円/m³以上等","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"埼玉県","横瀬町","113611","17-4-000","特定環境保全公共下水道","法適用","R6","33.4885","154.0733","460.0785","198.6","経費回収率80%未満・使用料単価150円/m³以上等","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"埼玉県","毛呂山町","113263","17-5-000","農業集落排水","法適用","R6","20.7577","93.9261","452.4878","381.7","経費回収率80%未満・使用料単価150円/m³未満","比較対象外","ok",""
