"都道府県","自治体名","自治体コード","事業キー","表示事業種別","会計区分","最新決算","経費回収率（%）","使用料単価（円/m³）","汚水処理原価（円/m³）","使用料収入の必要増加率（%・単純計算）","経費回収率区分","改定情報","データ品質","品質注記"
"岡山県","瀬戸内市","332127","17-4-000","特定環境保全公共下水道","法適用","R6","82.5925","195.0513","236.1611","21.1","経費回収率80%以上90%未満","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"岡山県","赤磐市","332135","17-1-000","公共下水道","法適用","R6","81.5968","145.6549","178.5056","22.6","経費回収率80%以上90%未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"岡山県","美作市","332151","17-1-000","公共下水道","法適用","R6","80.0729","152.3965","190.3222","24.9","経費回収率80%以上90%未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"岡山県","勝央町","336220","17-1-000","公共下水道","法適用","R6","79.8384","160.2155","200.6749","25.3","経費回収率80%未満・使用料単価150円/m³以上等","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"岡山県","早島町","334235","17-1-000","公共下水道","法適用","R6","79.2784","203.9643","257.276","26.1","経費回収率80%未満・使用料単価150円/m³以上等","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"岡山県","久米南町","336637","17-4-000","特定環境保全公共下水道","法適用","R6","73.8164","176.0173","238.4528","35.5","経費回収率80%未満・使用料単価150円/m³以上等","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"岡山県","真庭市","332143","17-1-000","公共下水道","法適用","R6","67.6883","148.9872","220.1078","47.7","経費回収率80%未満・使用料単価150円/m³未満","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"岡山県","美咲町","336661","17-4-000","特定環境保全公共下水道","法適用","R6","67.2458","152.7946","227.2181","48.7","経費回収率80%未満・使用料単価150円/m³以上等","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"岡山県","奈義町","336238","17-4-000","特定環境保全公共下水道","法適用","R6","62.5572","159.0782","254.2924","59.9","経費回収率80%未満・使用料単価150円/m³以上等","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"岡山県","吉備中央町","336815","17-1-000","公共下水道","法適用","R6","53.8961","163.7762","303.8738","85.5","経費回収率80%未満・使用料単価150円/m³以上等","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"岡山県","矢掛町","334618","17-1-000","公共下水道","法適用","R6","48.9794","175.1795","357.6596","104.2","経費回収率80%未満・使用料単価150円/m³以上等","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"岡山県","新庄村","335860","17-4-000","特定環境保全公共下水道","法適用","R6","45.3898","152.4288","335.8215","120.3","経費回収率80%未満・使用料単価150円/m³以上等","改定情報なし（R5・R6施行年月日を比較済み・1事業）","ok",""
"岡山県","和気町","333468","17-1-000","公共下水道","法適用","R6","37.7801","187.3124","495.7961","164.7","経費回収率80%未満・使用料単価150円/m³以上等","改定情報なし（R5・R6施行年月日を比較済み・2事業）","ok",""
"岡山県","西粟倉村","336432","17-5-000","農業集落排水","法適用","R6","35.9648","155.7523","433.0692","178.0","経費回収率80%未満・使用料単価150円/m³以上等","比較対象外","ok",""
